grid,category,variant,variant_word,weighted,img_ref,alpha,iou
coarse,broccoli,syn,Brassica oleracea italica,False,3501,0.0,0.8054370387453874
coarse,broccoli,syn,Brassica oleracea italica,False,3501,0.1,0.808157612075301
coarse,broccoli,syn,Brassica oleracea italica,False,3501,0.2,0.8060003885543005
coarse,broccoli,syn,Brassica oleracea italica,False,3501,0.3,0.8049623977603337
coarse,broccoli,syn,Brassica oleracea italica,False,3501,0.4,0.8040470613867857
coarse,broccoli,syn,Brassica oleracea italica,False,3501,0.5,0.8030561651629684
coarse,broccoli,syn,Brassica oleracea italica,False,3501,0.6,0.8016308016308016
coarse,broccoli,syn,Brassica oleracea italica,False,3501,0.7,0.8006248148447389
coarse,broccoli,syn,Brassica oleracea italica,False,3501,0.8,0.7994245455523287
coarse,broccoli,syn,Brassica oleracea italica,False,3501,0.9,0.7984094145463339
coarse,broccoli,syn,Brassica oleracea italica,False,3501,1.0,0.7971539804000537
coarse,broccoli,syn,Brassica oleracea italica,True,3501,0.0,0.8054370387453874
coarse,broccoli,syn,Brassica oleracea italica,True,3501,0.1,0.808157612075301
coarse,broccoli,syn,Brassica oleracea italica,True,3501,0.2,0.8060003885543005
coarse,broccoli,syn,Brassica oleracea italica,True,3501,0.3,0.8049623977603337
coarse,broccoli,syn,Brassica oleracea italica,True,3501,0.4,0.8040470613867857
coarse,broccoli,syn,Brassica oleracea italica,True,3501,0.5,0.8030561651629684
coarse,broccoli,syn,Brassica oleracea italica,True,3501,0.6,0.8016308016308016
coarse,broccoli,syn,Brassica oleracea italica,True,3501,0.7,0.8006248148447389
coarse,broccoli,syn,Brassica oleracea italica,True,3501,0.8,0.7994245455523287
coarse,broccoli,syn,Brassica oleracea italica,True,3501,0.9,0.7984094145463339
coarse,broccoli,syn,Brassica oleracea italica,True,3501,1.0,0.7971539804000537
coarse,broccoli,hyper,crucifer,False,3501,0.0,0.0
coarse,broccoli,hyper,crucifer,False,3501,0.1,0.0
coarse,broccoli,hyper,crucifer,False,3501,0.2,0.0
coarse,broccoli,hyper,crucifer,False,3501,0.3,0.28121448287059586
coarse,broccoli,hyper,crucifer,False,3501,0.4,0.7608864929619646
coarse,broccoli,hyper,crucifer,False,3501,0.5,0.8237872921885675
coarse,broccoli,hyper,crucifer,False,3501,0.6,0.811742340753802
coarse,broccoli,hyper,crucifer,False,3501,0.7,0.8041601042741541
coarse,broccoli,hyper,crucifer,False,3501,0.8,0.8021312273489479
coarse,broccoli,hyper,crucifer,False,3501,0.9,0.8022988505747126
coarse,broccoli,hyper,crucifer,False,3501,1.0,0.8030561651629684
coarse,broccoli,hyper,crucifer,True,3501,0.0,0.0
coarse,broccoli,hyper,crucifer,True,3501,0.1,0.0
coarse,broccoli,hyper,crucifer,True,3501,0.2,0.0
coarse,broccoli,hyper,crucifer,True,3501,0.3,0.2842042335806092
coarse,broccoli,hyper,crucifer,True,3501,0.4,0.7720421103002751
coarse,broccoli,hyper,crucifer,True,3501,0.5,0.8236631890155499
coarse,broccoli,hyper,crucifer,True,3501,0.6,0.8115487298048606
coarse,broccoli,hyper,crucifer,True,3501,0.7,0.803999240307133
coarse,broccoli,hyper,crucifer,True,3501,0.8,0.8017131893966006
coarse,broccoli,hyper,crucifer,True,3501,0.9,0.8022215615794168
coarse,broccoli,hyper,crucifer,True,3501,1.0,0.8026094959666504
coarse,broccoli,orig,broccoli,False,389381,0.0,0.3999563032554075
coarse,broccoli,orig,broccoli,False,389381,0.1,0.3982818019275217
coarse,broccoli,orig,broccoli,False,389381,0.2,0.4014006959432674
coarse,broccoli,orig,broccoli,False,389381,0.3,0.4174449096011409
coarse,broccoli,orig,broccoli,False,389381,0.4,0.4261344894208567
coarse,broccoli,orig,broccoli,False,389381,0.5,0.44235305681148024
coarse,broccoli,orig,broccoli,False,389381,0.6,0.45461468169357294
coarse,broccoli,orig,broccoli,False,389381,0.7,0.46718511901634174
coarse,broccoli,orig,broccoli,False,389381,0.8,0.4986054983209061
coarse,broccoli,orig,broccoli,False,389381,0.9,0.5814098134070491
coarse,broccoli,orig,broccoli,False,389381,1.0,0.7627949739503525
coarse,broccoli,orig,broccoli,True,389381,0.0,0.3999563032554075
coarse,broccoli,orig,broccoli,True,389381,0.1,0.3982818019275217
coarse,broccoli,orig,broccoli,True,389381,0.2,0.4014006959432674
coarse,broccoli,orig,broccoli,True,389381,0.3,0.4174449096011409
coarse,broccoli,orig,broccoli,True,389381,0.4,0.4261344894208567
coarse,broccoli,orig,broccoli,True,389381,0.5,0.44235305681148024
coarse,broccoli,orig,broccoli,True,389381,0.6,0.45461468169357294
coarse,broccoli,orig,broccoli,True,389381,0.7,0.46718511901634174
coarse,broccoli,orig,broccoli,True,389381,0.8,0.4986054983209061
coarse,broccoli,orig,broccoli,True,389381,0.9,0.5814098134070491
coarse,broccoli,orig,broccoli,True,389381,1.0,0.7627949739503525
coarse,broccoli,syn,Brassica oleracea italica,False,389381,0.0,0.7627949739503525
coarse,broccoli,syn,Brassica oleracea italica,False,389381,0.1,0.5814098134070491
coarse,broccoli,syn,Brassica oleracea italica,False,389381,0.2,0.4986054983209061
coarse,broccoli,syn,Brassica oleracea italica,False,389381,0.3,0.46718511901634174
coarse,broccoli,syn,Brassica oleracea italica,False,389381,0.4,0.45461468169357294
coarse,broccoli,syn,Brassica oleracea italica,False,389381,0.5,0.44235305681148024
coarse,broccoli,syn,Brassica oleracea italica,False,389381,0.6,0.4261344894208567
coarse,broccoli,syn,Brassica oleracea italica,False,389381,0.7,0.4174449096011409
coarse,broccoli,syn,Brassica oleracea italica,False,389381,0.8,0.4014006959432674
coarse,broccoli,syn,Brassica oleracea italica,False,389381,0.9,0.3982818019275217
coarse,broccoli,syn,Brassica oleracea italica,False,389381,1.0,0.3999563032554075
coarse,broccoli,syn,Brassica oleracea italica,True,389381,0.0,0.7627949739503525
coarse,broccoli,syn,Brassica oleracea italica,True,389381,0.1,0.5814098134070491
coarse,broccoli,syn,Brassica oleracea italica,True,389381,0.2,0.4986054983209061
coarse,broccoli,syn,Brassica oleracea italica,True,389381,0.3,0.46718511901634174
coarse,broccoli,syn,Brassica oleracea italica,True,389381,0.4,0.45461468169357294
coarse,broccoli,syn,Brassica oleracea italica,True,389381,0.5,0.44235305681148024
coarse,broccoli,syn,Brassica oleracea italica,True,389381,0.6,0.4261344894208567
coarse,broccoli,syn,Brassica oleracea italica,True,389381,0.7,0.4174449096011409
coarse,broccoli,syn,Brassica oleracea italica,True,389381,0.8,0.4014006959432674
coarse,broccoli,syn,Brassica oleracea italica,True,389381,0.9,0.3982818019275217
coarse,broccoli,syn,Brassica oleracea italica,True,389381,1.0,0.3999563032554075
coarse,broccoli,hyper,crucifer,False,389381,0.0,0.0
coarse,broccoli,hyper,crucifer,False,389381,0.1,0.0
coarse,broccoli,hyper,crucifer,False,389381,0.2,0.0
coarse,broccoli,hyper,crucifer,False,389381,0.3,0.0
coarse,broccoli,hyper,crucifer,False,389381,0.4,0.0
coarse,broccoli,hyper,crucifer,False,389381,0.5,0.08616794276390109
coarse,broccoli,hyper,crucifer,False,389381,0.6,0.4604881854658939
coarse,broccoli,hyper,crucifer,False,389381,0.7,0.4440315371867624
coarse,broccoli,hyper,crucifer,False,389381,0.8,0.4324350570526827
coarse,broccoli,hyper,crucifer,False,389381,0.9,0.4349429750060665
coarse,broccoli,hyper,crucifer,False,389381,1.0,0.44235305681148024
coarse,broccoli,hyper,crucifer,True,389381,0.0,0.0
coarse,broccoli,hyper,crucifer,True,389381,0.1,0.0
coarse,broccoli,hyper,crucifer,True,389381,0.2,0.0
coarse,broccoli,hyper,crucifer,True,389381,0.3,0.0
coarse,broccoli,hyper,crucifer,True,389381,0.4,0.0
coarse,broccoli,hyper,crucifer,True,389381,0.5,0.10592504536069573
coarse,broccoli,hyper,crucifer,True,389381,0.6,0.4612267554815432
coarse,broccoli,hyper,crucifer,True,389381,0.7,0.44242969179279684
coarse,broccoli,hyper,crucifer,True,389381,0.8,0.429658893813837
coarse,broccoli,hyper,crucifer,True,389381,0.9,0.43206011271133377
coarse,broccoli,hyper,crucifer,True,389381,1.0,0.439142091152815
coarse,broccoli,orig,broccoli,False,19221,0.0,0.7599884748367268
coarse,broccoli,orig,broccoli,False,19221,0.1,0.7669356640232324
coarse,broccoli,orig,broccoli,False,19221,0.2,0.7468621617792889
coarse,broccoli,orig,broccoli,False,19221,0.3,0.7193619912738717
coarse,broccoli,orig,broccoli,False,19221,0.4,0.6866775957869692
coarse,broccoli,orig,broccoli,False,19221,0.5,0.665250271145646
coarse,broccoli,orig,broccoli,False,19221,0.6,0.6582256621190951
coarse,broccoli,orig,broccoli,False,19221,0.7,0.6182510712585304
coarse,broccoli,orig,broccoli,False,19221,0.8,0.5532502795080658
coarse,broccoli,orig,broccoli,False,19221,0.9,0.4498703543647364
coarse,broccoli,orig,broccoli,False,19221,1.0,0.1951727007906783
coarse,broccoli,orig,broccoli,True,19221,0.0,0.7599884748367268
coarse,broccoli,orig,broccoli,True,19221,0.1,0.7669356640232324
coarse,broccoli,orig,broccoli,True,19221,0.2,0.7468621617792889
coarse,broccoli,orig,broccoli,True,19221,0.3,0.7193619912738717
coarse,broccoli,orig,broccoli,True,19221,0.4,0.6866775957869692
coarse,broccoli,orig,broccoli,True,19221,0.5,0.665250271145646
coarse,broccoli,orig,broccoli,True,19221,0.6,0.6582256621190951
coarse,broccoli,orig,broccoli,True,19221,0.7,0.6182510712585304
coarse,broccoli,orig,broccoli,True,19221,0.8,0.5532502795080658
coarse,broccoli,orig,broccoli,True,19221,0.9,0.4498703543647364
coarse,broccoli,orig,broccoli,True,19221,1.0,0.1951727007906783
coarse,broccoli,syn,Brassica oleracea italica,False,19221,0.0,0.1951727007906783
coarse,broccoli,syn,Brassica oleracea italica,False,19221,0.1,0.4498703543647364
coarse,broccoli,syn,Brassica oleracea italica,False,19221,0.2,0.5532502795080658
coarse,broccoli,syn,Brassica oleracea italica,False,19221,0.3,0.6182510712585304
coarse,broccoli,syn,Brassica oleracea italica,False,19221,0.4,0.6582256621190951
coarse,broccoli,syn,Brassica oleracea italica,False,19221,0.5,0.665250271145646
coarse,broccoli,syn,Brassica oleracea italica,False,19221,0.6,0.6866775957869692
coarse,broccoli,syn,Brassica oleracea italica,False,19221,0.7,0.7193619912738717
coarse,broccoli,syn,Brassica oleracea italica,False,19221,0.8,0.7468621617792889
coarse,broccoli,syn,Brassica oleracea italica,False,19221,0.9,0.7669356640232324
coarse,broccoli,syn,Brassica oleracea italica,False,19221,1.0,0.7599884748367268
coarse,broccoli,syn,Brassica oleracea italica,True,19221,0.0,0.1951727007906783
coarse,broccoli,syn,Brassica oleracea italica,True,19221,0.1,0.4498703543647364
coarse,broccoli,syn,Brassica oleracea italica,True,19221,0.2,0.5532502795080658
coarse,broccoli,syn,Brassica oleracea italica,True,19221,0.3,0.6182510712585304
coarse,broccoli,syn,Brassica oleracea italica,True,19221,0.4,0.6582256621190951
coarse,broccoli,syn,Brassica oleracea italica,True,19221,0.5,0.665250271145646
coarse,broccoli,syn,Brassica oleracea italica,True,19221,0.6,0.6866775957869692
coarse,broccoli,syn,Brassica oleracea italica,True,19221,0.7,0.7193619912738717
coarse,broccoli,syn,Brassica oleracea italica,True,19221,0.8,0.7468621617792889
coarse,broccoli,syn,Brassica oleracea italica,True,19221,0.9,0.7669356640232324
coarse,broccoli,syn,Brassica oleracea italica,True,19221,1.0,0.7599884748367268
coarse,broccoli,hyper,crucifer,False,19221,0.0,0.0
coarse,broccoli,hyper,crucifer,False,19221,0.1,0.0
coarse,broccoli,hyper,crucifer,False,19221,0.2,0.0
coarse,broccoli,hyper,crucifer,False,19221,0.3,0.0
coarse,broccoli,hyper,crucifer,False,19221,0.4,0.5180165533550104
coarse,broccoli,hyper,crucifer,False,19221,0.5,0.7061997592595155
coarse,broccoli,hyper,crucifer,False,19221,0.6,0.7580069219359447
coarse,broccoli,hyper,crucifer,False,19221,0.7,0.7697105959447788
coarse,broccoli,hyper,crucifer,False,19221,0.8,0.7771818625060946
coarse,broccoli,hyper,crucifer,False,19221,0.9,0.7729631066844881
coarse,broccoli,hyper,crucifer,False,19221,1.0,0.665250271145646
coarse,broccoli,hyper,crucifer,True,19221,0.0,0.0
coarse,broccoli,hyper,crucifer,True,19221,0.1,0.0
coarse,broccoli,hyper,crucifer,True,19221,0.2,0.0
coarse,broccoli,hyper,crucifer,True,19221,0.3,0.0
coarse,broccoli,hyper,crucifer,True,19221,0.4,0.5166826378604408
coarse,broccoli,hyper,crucifer,True,19221,0.5,0.7085245810982691
coarse,broccoli,hyper,crucifer,True,19221,0.6,0.7592043489004201
coarse,broccoli,hyper,crucifer,True,19221,0.7,0.7714657534246575
coarse,broccoli,hyper,crucifer,True,19221,0.8,0.7757274564633573
coarse,broccoli,hyper,crucifer,True,19221,0.9,0.777893937875034
coarse,broccoli,hyper,crucifer,True,19221,1.0,0.6710563224330109
coarse,broccoli,orig,broccoli,False,447522,0.0,0.5110905552022509
coarse,broccoli,orig,broccoli,False,447522,0.1,0.4982656141600885
coarse,broccoli,orig,broccoli,False,447522,0.2,0.49107777486813065
coarse,broccoli,orig,broccoli,False,447522,0.3,0.48499569666252274
coarse,broccoli,orig,broccoli,False,447522,0.4,0.47083450182284364
coarse,broccoli,orig,broccoli,False,447522,0.5,0.42064107392065214
coarse,broccoli,orig,broccoli,False,447522,0.6,0.41350858927641854
coarse,broccoli,orig,broccoli,False,447522,0.7,0.296021689813534
coarse,broccoli,orig,broccoli,False,447522,0.8,0.07588925981351445
coarse,broccoli,orig,broccoli,False,447522,0.9,0.001561441239725422
coarse,broccoli,orig,broccoli,False,447522,1.0,0.0
coarse,broccoli,orig,broccoli,True,447522,0.0,0.5110905552022509
coarse,broccoli,orig,broccoli,True,447522,0.1,0.4982656141600885
coarse,broccoli,orig,broccoli,True,447522,0.2,0.49107777486813065
coarse,broccoli,orig,broccoli,True,447522,0.3,0.48499569666252274
coarse,broccoli,orig,broccoli,True,447522,0.4,0.47083450182284364
coarse,broccoli,orig,broccoli,True,447522,0.5,0.42064107392065214
coarse,broccoli,orig,broccoli,True,447522,0.6,0.41350858927641854
coarse,broccoli,orig,broccoli,True,447522,0.7,0.296021689813534
coarse,broccoli,orig,broccoli,True,447522,0.8,0.07588925981351445
coarse,broccoli,orig,broccoli,True,447522,0.9,0.001561441239725422
coarse,broccoli,orig,broccoli,True,447522,1.0,0.0
coarse,broccoli,syn,Brassica oleracea italica,False,447522,0.0,0.0
coarse,broccoli,syn,Brassica oleracea italica,False,447522,0.1,0.001561441239725422
coarse,broccoli,syn,Brassica oleracea italica,False,447522,0.2,0.07588925981351445
coarse,broccoli,syn,Brassica oleracea italica,False,447522,0.3,0.296021689813534
coarse,broccoli,syn,Brassica oleracea italica,False,447522,0.4,0.41350858927641854
coarse,broccoli,syn,Brassica oleracea italica,False,447522,0.5,0.42064107392065214
coarse,broccoli,syn,Brassica oleracea italica,False,447522,0.6,0.47083450182284364
coarse,broccoli,syn,Brassica oleracea italica,False,447522,0.7,0.48499569666252274
coarse,broccoli,syn,Brassica oleracea italica,False,447522,0.8,0.49107777486813065
coarse,broccoli,syn,Brassica oleracea italica,False,447522,0.9,0.4982656141600885
coarse,broccoli,syn,Brassica oleracea italica,False,447522,1.0,0.5110905552022509
coarse,broccoli,syn,Brassica oleracea italica,True,447522,0.0,0.0
coarse,broccoli,syn,Brassica oleracea italica,True,447522,0.1,0.001561441239725422
coarse,broccoli,syn,Brassica oleracea italica,True,447522,0.2,0.07588925981351445
coarse,broccoli,syn,Brassica oleracea italica,True,447522,0.3,0.296021689813534
coarse,broccoli,syn,Brassica oleracea italica,True,447522,0.4,0.41350858927641854
coarse,broccoli,syn,Brassica oleracea italica,True,447522,0.5,0.42064107392065214
coarse,broccoli,syn,Brassica oleracea italica,True,447522,0.6,0.47083450182284364
coarse,broccoli,syn,Brassica oleracea italica,True,447522,0.7,0.48499569666252274
coarse,broccoli,syn,Brassica oleracea italica,True,447522,0.8,0.49107777486813065
coarse,broccoli,syn,Brassica oleracea italica,True,447522,0.9,0.4982656141600885
coarse,broccoli,syn,Brassica oleracea italica,True,447522,1.0,0.5110905552022509
coarse,broccoli,hyper,crucifer,False,447522,0.0,0.0
coarse,broccoli,hyper,crucifer,False,447522,0.1,0.0
coarse,broccoli,hyper,crucifer,False,447522,0.2,0.15645692368925715
coarse,broccoli,hyper,crucifer,False,447522,0.3,0.2125678184260997
coarse,broccoli,hyper,crucifer,False,447522,0.4,0.21849858809739464
coarse,broccoli,hyper,crucifer,False,447522,0.5,0.24070720874615648
coarse,broccoli,hyper,crucifer,False,447522,0.6,0.25008672756869266
coarse,broccoli,hyper,crucifer,False,447522,0.7,0.28216942082805735
coarse,broccoli,hyper,crucifer,False,447522,0.8,0.3571438986337722
coarse,broccoli,hyper,crucifer,False,447522,0.9,0.420787554691298
coarse,broccoli,hyper,crucifer,False,447522,1.0,0.42064107392065214
coarse,broccoli,hyper,crucifer,True,447522,0.0,0.0
coarse,broccoli,hyper,crucifer,True,447522,0.1,0.0
coarse,broccoli,hyper,crucifer,True,447522,0.2,0.15797000411147458
coarse,broccoli,hyper,crucifer,True,447522,0.3,0.21163686774989296
coarse,broccoli,hyper,crucifer,True,447522,0.4,0.21972194479552426
coarse,broccoli,hyper,crucifer,True,447522,0.5,0.24130224998730254
coarse,broccoli,hyper,crucifer,True,447522,0.6,0.25128931758576384
coarse,broccoli,hyper,crucifer,True,447522,0.7,0.28116021056605356
coarse,broccoli,hyper,crucifer,True,447522,0.8,0.3519170634138096
coarse,broccoli,hyper,crucifer,True,447522,0.9,0.4224079384243888
coarse,broccoli,hyper,crucifer,True,447522,1.0,0.43004035720419026
coarse,dog,orig,dog,False,76417,0.0,0.8720641453203718
coarse,dog,orig,dog,False,76417,0.1,0.8716876859855462
coarse,dog,orig,dog,False,76417,0.2,0.8716804758869768
coarse,dog,orig,dog,False,76417,0.3,0.8702905209585071
coarse,dog,orig,dog,False,76417,0.4,0.8695805677164242
coarse,dog,orig,dog,False,76417,0.5,0.8690467790869965
coarse,dog,orig,dog,False,76417,0.6,0.868721783295711
coarse,dog,orig,dog,False,76417,0.7,0.8680496754163138
coarse,dog,orig,dog,False,76417,0.8,0.8678485661816641
coarse,dog,orig,dog,False,76417,0.9,0.8673216936452959
